X,Y
5061,-151.953
5062,-155.554
5063,-159.754
5064,-158.24
5065,-157.625
5066,-159.568
5067,-161.495
5068,-165.428
5069,-162.113
5070,-166.618
5071,-168.368
5072,-164.889
5073,-163.43
5074,-160.039
5075,-163.411
5076,-162.419
5077,-161.741
5078,-163.967
5079,-161.722
5080,-157.366
5081,-158.174
5082,-162.107
5083,-163.464
5084,-162.131
5085,-161.152
5086,-162.603
5087,-161.244
5088,-164.034
5089,-168.478
5090,-170.222
5091,-165.639
5092,-167.137
5093,-169.905
5094,-173.577
5095,-176.367
5096,-181.013
5097,-183.236
5098,-178.988
5099,-182.654
5100,-187.281
5101,-183.123
5102,-179.252
5103,-184.22
5104,-185.374
5105,-185.966
5106,-182.122
5107,-185.604
5108,-184.512
5109,-183.774
5110,-188.205
5111,-185.54
5112,-184.07
5113,-181.09
5114,-184.315
5115,-180.965
5116,-175.987
5117,-176.286
5118,-176.497
5119,-172.051
5120,-170.531
5121,-175.105
5122,-172.281
5123,-173.321
5124,-177.204
5125,-177.675
5126,-177.192
5127,-177.784
5128,-180.205
5129,-179.843
5130,-178.444
5131,-180.904
5132,-182.305
5133,-186.505
5134,-183.486
5135,-180.655
5136,-179.85
5137,-182.08
5138,-185.802
5139,-181.266
5140,-184.566
5141,-187.984
5142,-183.379
5143,-182.987
5144,-184.336
5145,-188.311
5146,-192.349
5147,-194.384
5148,-198.291
5149,-194.249
5150,-198.239
5151,-200.427
5152,-197.673
5153,-200.948
5154,-202.824
5155,-203.147
5156,-201.708
5157,-197.671
5158,-199.828
5159,-198.341
5160,-194.896
5161,-199.654
5162,-199.771
5163,-198.906
5164,-200.575
5165,-202.097
5166,-204.362
5167,-202.013
5168,-206.9
5169,-204.872
5170,-200.61
5171,-197.858
5172,-202.512
5173,-206.233
5174,-211.066
5175,-210.689
5176,-210.705
5177,-206.608
5178,-202.764
5179,-202.082
5180,-200.799
5181,-196.297
5182,-200.806
5183,-200.288
5184,-199.285
5185,-203.033
5186,-204.178
5187,-199.591
5188,-200.445
5189,-199.536
5190,-195.256
5191,-196.357
5192,-191.87
5193,-187.229
5194,-184.36
5195,-188.61
5196,-185.668
5197,-184.084
5198,-184.094
5199,-181.026
5200,-184.073
5201,-189.006
5202,-188.361
5203,-190.37
5204,-193.593
5205,-189.258
5206,-191.411
5207,-188.856
5208,-190.48
5209,-190.165
5210,-193.437
5211,-196.766
5212,-199.947
5213,-197.828
5214,-200.366
5215,-196.104
5216,-197.146
5217,-192.831
5218,-193.429
5219,-196.544
5220,-197.533
5221,-201.236
5222,-202.68
5223,-207.661
5224,-209.176
5225,-214.046
5226,-211.189
5227,-209.662
5228,-208.285
5229,-203.384
5230,-206.113
5231,-210.677
5232,-208.115
5233,-205.039
5234,-201.688
5235,-201.383
5236,-197.882
5237,-202.707
5238,-207.377
5239,-204.242
5240,-201.125
5241,-202.732
5242,-207.309
5243,-207.727
5244,-206.325
5245,-206.373
5246,-207.839
5247,-207.004
5248,-205.898
5249,-206.9
5250,-205.37
5251,-206.004
5252,-209.681
5253,-210.959
5254,-212.517
5255,-212.347
5256,-209.962
5257,-214.456
5258,-218.137
5259,-216.739
5260,-212.283
5261,-215.318
5262,-213.213
5263,-217.312
5264,-215.021
5265,-215.374
5266,-216.217
5267,-211.673
5268,-213.155
5269,-215.451
5270,-215.999
5271,-212.92
5272,-212.463
5273,-211.965
5274,-213.123
5275,-212.209
5276,-212.32
5277,-214.397
5278,-215.268
5279,-219.326
5280,-217.316
5281,-220.414
5282,-215.825
5283,-214.28
5284,-219.063
5285,-223.694
5286,-227.725
5287,-229.188
5288,-228.196
5289,-226.79
5290,-225.065
5291,-227.717
5292,-227.329
5293,-229.426
5294,-230.594
5295,-232.384
5296,-236.99
5297,-232.557
5298,-236.029
5299,-233.707
5300,-236.561
5301,-236.164
5302,-238.85
5303,-239.317
5304,-238.106
5305,-238.683
5306,-237.937
5307,-237.419
5308,-238.235
5309,-237.068
5310,-241.919
5311,-244.297
5312,-243.557
5313,-243.472
5314,-247.929
5315,-244.091
5316,-244.744
5317,-248.133
5318,-243.762
5319,-246.647
5320,-245.752
5321,-247.047
5322,-247.773
5323,-243.844
5324,-244.788
5325,-244.374
5326,-244.032
5327,-245.604
5328,-243.437
5329,-245.979
5330,-242.695
5331,-243.757
5332,-243.537
5333,-242.522
5334,-244.844
5335,-246.514
5336,-248.224
5337,-248.294
5338,-250.355
5339,-250.167
5340,-248.713
5341,-249.589
5342,-250.167
5343,-246.159
5344,-245.051
5345,-248.426
5346,-251.201
5347,-246.372
5348,-242.651
5349,-243.407
5350,-240.209
5351,-238.718
5352,-235.649
5353,-233.939
5354,-236.481
5355,-233.543
5356,-236.725
5357,-233.942
5358,-237.624
5359,-241.23
5360,-240.892
5361,-240.858
5362,-237.785
5363,-239.629
5364,-238.773
5365,-239.805
5366,-242.652
5367,-238.456
5368,-234.341
5369,-233.288
5370,-229.258
5371,-232.42
5372,-230.032
5373,-232.303
5374,-231.887
5375,-231.955
5376,-236.606
5377,-235.407
5378,-237.269
5379,-241.808
5380,-243.131
5381,-244.634
5382,-242.444
5383,-237.682
5384,-238.548
5385,-237.792
5386,-241.972
5387,-240.866
5388,-241.376
5389,-242.513
5390,-245.815
5391,-242.599
5392,-246.239
5393,-244.039
5394,-248.14
5395,-250.184
5396,-248.265
5397,-246.939
5398,-243.253
5399,-243.463
5400,-244.827
5401,-245.404
5402,-243.9
5403,-247.979
5404,-250.903
5405,-252.936
5406,-251.455
5407,-247.974
5408,-252.719
5409,-247.94
5410,-252.193
5411,-254.217
5412,-259.196
5413,-254.246
5414,-253.696
5415,-258.526
5416,-259.046
5417,-259.606
5418,-261.309
5419,-265.073
5420,-262.783
5421,-267.744
5422,-271.82
5423,-268.396
5424,-269.573
5425,-265.722
5426,-268.231
5427,-263.351
5428,-264.782
5429,-261.488
5430,-261.518
5431,-261.029
5432,-256.12
5433,-260.905
5434,-261.864
5435,-264.389
5436,-268.096
5437,-271.603
5438,-273.512
5439,-276.901
5440,-279.507
5441,-282.128
5442,-278.762
5443,-278.462
5444,-274.411
5445,-273.075
5446,-271.818
5447,-273.844
5448,-271.63
5449,-268.2
5450,-270.284
5451,-273.785
5452,-277.176
5453,-275.018
5454,-275.974
5455,-274.658
5456,-275.371
5457,-271.201
5458,-267.464
5459,-264.421
5460,-263.664
5461,-265.356
5462,-265.783
5463,-266.681
5464,-269.852
5465,-266.5
5466,-265.558
5467,-261.116
5468,-264.861
5469,-261.068
5470,-256.7
5471,-258.939
5472,-257.019
5473,-261.469
5474,-261.146
5475,-265.172
5476,-265.197
5477,-263.19
5478,-260.32
5479,-260.629
5480,-256.382
5481,-257.338
5482,-256.552
5483,-253.029
5484,-252.712
5485,-253.247
5486,-252.116
5487,-248.909
5488,-250.479
5489,-253.713
5490,-256.371
5491,-257.075
5492,-261.69
5493,-257.107
5494,-260.269
5495,-258.718
5496,-256.188
5497,-252.832
5498,-257.004
5499,-259.67
5500,-257.09
5501,-260.568
5502,-257.078
5503,-257.421
5504,-260.797
5505,-261.266
5506,-258.958
5507,-262.634
5508,-262.273
5509,-267.087
5510,-265.55
5511,-260.677
5512,-256.834
5513,-257.249
5514,-257.04
5515,-258.755
5516,-261.288
5517,-259.076
5518,-262.38
5519,-259.64
5520,-257.8
5521,-258.439
5522,-260.625
5523,-264.984
5524,-264.972
5525,-262.158
5526,-265.895
5527,-262.473
5528,-261.474
5529,-260.488
5530,-260.341
5531,-258.003
5532,-257.805
5533,-262.789
5534,-263.442
5535,-262.676
5536,-261.703
5537,-262.877
5538,-260.933
5539,-261.48
5540,-257.914
5541,-257.433
5542,-261.341
5543,-256.466
5544,-253.589
5545,-257.698
5546,-256.241
5547,-259.815
5548,-257.402
5549,-260.533
5550,-256.322
5551,-258.519
5552,-260.061
5553,-263.83
5554,-262.67
5555,-265.6
5556,-265.464
5557,-260.987
5558,-264.527
5559,-267.137
5560,-267.237
5561,-262.476
5562,-260.894
5563,-264.674
5564,-262.357
5565,-260.287
5566,-257.62
5567,-253.775
5568,-253.189
5569,-251.435
5570,-249.562
5571,-249.8
5572,-251.722
5573,-255.99
5574,-258.553
5575,-254.531
5576,-255.174
5577,-254.007
5578,-257.237
5579,-256.43
5580,-260.461
5581,-264.953
5582,-269.474
5583,-264.723
5584,-267.277
5585,-272.108
5586,-269.781
5587,-270.333
5588,-270.297
5589,-267.889
5590,-271.147
5591,-271.8
5592,-271.847
5593,-274.18
5594,-276.276
5595,-279.201
5596,-276.655
5597,-272.535
5598,-273.296
5599,-269.993
5600,-273.71
5601,-275.398
5602,-278.275
5603,-283.072
5604,-279.908
5605,-281.68
5606,-279.846
5607,-276.07
5608,-276.39
5609,-273.192
5610,-270.565
5611,-271.842
5612,-272.511
5613,-270.036
5614,-268.573
5615,-266.002
5616,-266.348
5617,-265.989
5618,-268.855
5619,-265.1
5620,-268.204
5621,-272.775
5622,-270.214
5623,-273.768
5624,-274.273
5625,-276.323
5626,-274.427
5627,-269.925
5628,-272.662
5629,-270.3
5630,-267.562
5631,-262.959
5632,-267.702
5633,-270.036
5634,-272.328
5635,-274.306
5636,-276.624
5637,-280.302
5638,-282.496
5639,-285.603
5640,-287.209
5641,-283.102
5642,-278.576
5643,-274.388
5644,-274.48
5645,-274.416
5646,-276.693
5647,-273.238
5648,-277.375
5649,-279.885
5650,-284.081
5651,-286.054
5652,-289.387
5653,-291.887
5654,-288.893
5655,-293.181
5656,-295.706
5657,-299.981
5658,-298.779
5659,-297.6
5660,-292.617
5661,-291.394
5662,-288.222
5663,-287.403
5664,-290.9
5665,-290.797
5666,-286.317
5667,-290.89
5668,-293.272
5669,-297.5
5670,-301.636
5671,-297.038
5672,-292.39
5673,-290.426
5674,-291.164
5675,-294.514
5676,-296.763
5677,-298.728
5678,-300.19
5679,-304.233
5680,-300.232
5681,-298.351
5682,-302.843
5683,-299.813
5684,-296.14
5685,-298.201
5686,-299.184
5687,-297.38
5688,-297.655
5689,-297.254
5690,-298.615
5691,-300.827
5692,-300.456
5693,-297.868
5694,-302.795
5695,-305.989
5696,-303.101
5697,-307.992
5698,-308.928
5699,-306.9
5700,-303.711
5701,-305.164
5702,-301.526
5703,-299.967
5704,-296.015
5705,-300.126
5706,-303.339
5707,-307.967
5708,-308.216
5709,-303.977
5710,-305.242
5711,-300.367
5712,-297.505
5713,-294.796
5714,-295.575
5715,-294.271
5716,-291.117
5717,-292.321
5718,-289.193
5719,-286.743
5720,-286.085
5721,-281.158
5722,-284.11
5723,-281.331
5724,-283.593
5725,-281.462
5726,-277.977
5727,-277.92
5728,-279.429
5729,-278.796
5730,-279.346
5731,-275.575
5732,-271.394
5733,-274.119
5734,-273.99
5735,-275.281
5736,-278.923
5737,-277.192
5738,-279.622
5739,-280.486
5740,-275.612
5741,-275.907
5742,-276.414
5743,-280.711
5744,-279.081
5745,-281.508
5746,-282.599
5747,-279.115
5748,-274.465
5749,-273.34
5750,-276.737
5751,-273.9
5752,-270.522
5753,-270.766
5754,-274.428
5755,-278.495
5756,-280.909
5757,-278.08
5758,-282.434
5759,-286.306
5760,-282.427
5761,-287.004
5762,-288.087
5763,-287.512
5764,-285.627
5765,-285.136
5766,-281.834
5767,-284.105
5768,-280.919
5769,-283.028
5770,-282.091
5771,-286.248
5772,-291.05
5773,-291.402
5774,-294.484
5775,-293.069
5776,-292.526
5777,-294.384
5778,-298.208
5779,-299.684
5780,-299.167
5781,-300.044
5782,-302.082
5783,-305.988
5784,-307.031
5785,-311.401
5786,-310.558
5787,-314.484
5788,-317.769
5789,-322.569
5790,-319.522
5791,-323.7
5792,-321.953
5793,-317.885
5794,-316.94
5795,-319.536
5796,-318.265
5797,-318.177
5798,-317.771
5799,-317.968
5800,-318
5801,-318.069
5802,-315.349
5803,-318.68
5804,-323.039
5805,-324.526
5806,-329.093
5807,-326.539
5808,-326.1
5809,-329.16
5810,-330.165
5811,-334.947
5812,-336.529
5813,-338.803
5814,-334.218
5815,-335.565
5816,-339.636
5817,-335.021
5818,-336.789
5819,-339.38
5820,-340.525
5821,-336.98
5822,-334.06
5823,-331.336
5824,-328.276
5825,-326.064
5826,-323.459
5827,-325.643
5828,-328.563
5829,-324.091
5830,-323.784
5831,-320.067
5832,-317.025
5833,-316.894
5834,-314.883
5835,-311.288
5836,-307.74
5837,-310.257
5838,-306.66
5839,-307.945
5840,-303.99
5841,-303.528
5842,-298.656
5843,-297.738
5844,-302.215
5845,-306.683
5846,-311.581
5847,-312.329
5848,-317.063
5849,-321.985
5850,-324.364
5851,-328.733
5852,-324.2
5853,-327.328
5854,-322.379
5855,-319.99
5856,-324.949
5857,-324.1
5858,-326.593
5859,-327.125
5860,-329.507
5861,-325.983
5862,-320.997
5863,-320.485
5864,-318.82
5865,-313.829
5866,-314.244
5867,-319.231
5868,-319.039
5869,-316.686
5870,-320.041
5871,-315.875
5872,-316.481
5873,-317.081
5874,-320.085
5875,-315.44
5876,-312.949
5877,-308.721
5878,-308.665
5879,-310.089
5880,-313.197
5881,-308.651
5882,-303.691
5883,-307.62
5884,-310.056
5885,-305.908
5886,-308.155
5887,-309.218
5888,-306.302
5889,-305.422
5890,-310.234
5891,-306.246
5892,-301.861
5893,-301.227
5894,-300.469
5895,-298.758
5896,-295.043
5897,-290.225
5898,-290.103
5899,-294.015
5900,-289.73
5901,-288.959
5902,-285.425
5903,-289.288
5904,-293.703
5905,-290.029
5906,-292.974
5907,-293.179
5908,-297.776
5909,-299.548
5910,-296.644
5911,-300.397
5912,-299.316
5913,-300.402
5914,-298.201
5915,-300.991
5916,-302.671
5917,-304.941
5918,-304.245
5919,-301.461
5920,-298.58
5921,-301.649
5922,-303.113
5923,-307.876
5924,-307.271
5925,-303.837
5926,-300.119
5927,-303.092
5928,-308.032
5929,-307.957
5930,-312.233
5931,-307.515
5932,-304.29
5933,-303.861
5934,-300.887
5935,-304.238
5936,-304.732
5937,-307.03
5938,-306.996
5939,-302.87
5940,-305.838
5941,-306.721
5942,-307.831
5943,-311.643
5944,-313.332
5945,-308.809
5946,-310.301
5947,-309.595
5948,-305.468
5949,-301.235
5950,-305.424
5951,-303.17
5952,-307.846
5953,-310.387
5954,-306.947
5955,-310.19
5956,-311.989
5957,-307.55
5958,-308.977
5959,-309.035
5960,-306.272
5961,-305.189
5962,-301.582
5963,-298.628
5964,-295.459
5965,-296.851
5966,-296.835
5967,-295.185
5968,-298.814
5969,-295.694
5970,-292.512
5971,-295.832
5972,-294.613
5973,-299.022
5974,-303.838
5975,-306.112
5976,-305.314
5977,-309.149
5978,-306.247
5979,-302.261
5980,-305.961
5981,-304.191
5982,-305.966
5983,-310.817
5984,-310.871
5985,-313.765
5986,-318.713
5987,-322.335
5988,-320.442
5989,-320.001
5990,-315.653
5991,-314.18
5992,-317.529
5993,-317.011
5994,-318.698
5995,-318.153
5996,-317.994
5997,-318.716
5998,-315.045
5999,-317.917
6000,-317.365
6001,-319.036
6002,-323.916
6003,-324.677
6004,-323.582
6005,-327.236
6006,-329.744
6007,-332.375
6008,-334.952
6009,-339.658
6010,-342.51
6011,-342.895
6012,-342.063
6013,-345.012
6014,-344.235
6015,-346.976
6016,-347.151
6017,-346.37
6018,-341.988
6019,-341.533
6020,-339.215
6021,-339.095
6022,-340.911
6023,-343.244
6024,-338.913
6025,-340.301
6026,-336.699
6027,-332.542
6028,-335.215
6029,-338.562
6030,-337.488
6031,-340.692
6032,-342.617
6033,-341.402
6034,-338.91
6035,-336.561
6036,-337.341
6037,-342.291
6038,-339.317
6039,-340.667
6040,-338.8
6041,-336.412
6042,-337.522
6043,-339.04
6044,-342.613
6045,-341.592
6046,-343.195
6047,-346.832
6048,-343.868
6049,-347.021
6050,-346.966
6051,-343.497
6052,-339.33
6053,-338.668
6054,-336.203
6055,-335.715
6056,-333.803
6057,-333.655
6058,-338.079
6059,-336.833
6060,-332.079
6061,-330.316
6062,-327.757
6063,-329.461
6064,-327.712
6065,-326.159
6066,-323.763
6067,-324.399
6068,-328.426
6069,-330.862
6070,-330.988
6071,-335.908
6072,-332.286
6073,-330.212
6074,-329.514
6075,-333.337
6076,-336.777
6077,-339.941
6078,-340.003
6079,-339.92
6080,-336.633
6081,-339.629
6082,-343.282
6083,-342.769
6084,-340.081
6085,-337.293
6086,-340.49
6087,-336.421
6088,-333.463
6089,-328.554
6090,-324.824
6091,-320.183
6092,-321.134
6093,-324.21
6094,-325.606
6095,-326.253
6096,-326.82
6097,-327.587
6098,-324.602
6099,-328.883
6100,-327.787
6101,-326.033
6102,-330.469
6103,-328.446
6104,-332.122
6105,-335.062
6106,-332.764
6107,-335.191
6108,-336.615
6109,-334.524
6110,-332.315
6111,-329.023
6112,-326.315
6113,-326.385
6114,-325.058
6115,-328.186
6116,-329.314
6117,-333.067
6118,-330.701
6119,-330.194
6120,-334.375
6121,-337.168
6122,-341.983
6123,-341.918
6124,-337.246
6125,-340.569
6126,-336.703
6127,-341.302
6128,-339.914
6129,-341.545
6130,-344.757
6131,-342.556
6132,-344.759
6133,-349.505
6134,-350.363
6135,-346.415
6136,-349.954
6137,-352.906
6138,-357.708
6139,-360.511
6140,-361.748
6141,-356.829
6142,-354.837
6143,-353.256
6144,-351.886
6145,-356.433
6146,-356.511
6147,-360.456
6148,-362.736
6149,-360.256
6150,-358.337
6151,-356.93
6152,-352.344
6153,-355.486
6154,-352.128
6155,-350.962
6156,-353.339
6157,-354.278
6158,-356.667
6159,-353.752
6160,-350.894
6161,-350.176
6162,-354.532
6163,-356.946
6164,-358.867
6165,-361.442
6166,-359.609
6167,-361.413
6168,-363.661
6169,-367.34
6170,-368.375
6171,-366.365
6172,-367.877
6173,-370.545
6174,-369.871
6175,-367.689
6176,-369.042
6177,-371.464
6178,-374.943
6179,-373.641
6180,-372.803
6181,-368.843
6182,-364.382
6183,-368.186
6184,-365.153
6185,-360.569
6186,-360.14
6187,-361.291
6188,-357.274
6189,-356.97
6190,-354.3
6191,-358.593
6192,-358.769
6193,-361.222
6194,-358.797
6195,-358.371
6196,-356.365
6197,-352.316
6198,-354.24
6199,-353.498
6200,-349.51
6201,-347.269
6202,-343.469
6203,-345.629
6204,-342.469
6205,-343.977
6206,-348.654
6207,-349.522
6208,-351.717
6209,-354.868
6210,-357.12
6211,-361.211
6212,-363.697
6213,-364.282
6214,-361.589
6215,-362.018
6216,-359.809
6217,-358.202
6218,-362.592
6219,-358.475
6220,-363.19
6221,-368.007
6222,-366.304
6223,-362.016
6224,-358.528
6225,-360.892
6226,-358.606
6227,-353.792
6228,-356.33
6229,-355.859
6230,-351.898
6231,-351.505
6232,-349.401
6233,-351.988
6234,-353.132
6235,-352.573
6236,-349.811
6237,-347.59
6238,-342.797
6239,-343.063
6240,-343.088
6241,-345.822
6242,-348.428
6243,-347.844
6244,-344.018
6245,-346.591
6246,-342.083
6247,-344.545
6248,-339.711
6249,-336.897
6250,-332.037
6251,-329.611
6252,-325.778
6253,-321.911
6254,-317.192
6255,-317.359
6256,-312.639
6257,-311.182
6258,-308.106
6259,-306.2
6260,-305.692
6261,-302.963
6262,-301.707
6263,-303.763
6264,-302.49
6265,-302.033
6266,-299.919
6267,-302.222
6268,-306.622
6269,-304.586
6270,-302.42
6271,-301.415
6272,-304.406
6273,-303.169
6274,-299.378
6275,-296.783
6276,-301
6277,-302.935
6278,-302.974
6279,-305.528
6280,-310.145
6281,-308.675
6282,-308.92
6283,-305.835
6284,-302.557
6285,-301.557
6286,-297.44
6287,-295.68
6288,-294.801
6289,-291.835
6290,-287.945
6291,-288.434
6292,-285.773
6293,-287.059
6294,-282.451
6295,-281.576
6296,-284.81
6297,-287.088
6298,-291.318
6299,-294.669
6300,-298.08
6301,-293.674
6302,-294.046
6303,-290.22
6304,-293.973
6305,-293.529
6306,-292.932
6307,-289.702
6308,-287.796
6309,-287.639
6310,-291.772
6311,-296.634
6312,-293.804
6313,-293.818
6314,-296.764
6315,-296.365
6316,-300.556
6317,-303.619
6318,-302.68
6319,-304.379
6320,-302.062
6321,-297.073
6322,-295.884
6323,-297.481
6324,-298.709
6325,-294.141
6326,-292.832
6327,-293.61
6328,-294.912
6329,-296.436
6330,-300.446
6331,-299.519
6332,-301.83
6333,-303.239
6334,-307.886
6335,-311.234
6336,-313.48
6337,-315.424
6338,-317.542
6339,-315.085
6340,-312.612
6341,-314.806
6342,-316.046
6343,-318.358
6344,-314.313
6345,-312.667
6346,-307.687
6347,-309.79
6348,-306.559
6349,-301.582
6350,-306.458
6351,-307.179
6352,-302.626
6353,-305.816
6354,-303.901
6355,-300.529
6356,-302.95
6357,-305.935
6358,-304.655
6359,-302.41
6360,-298.481
6361,-299.039
6362,-297.017
6363,-298.545
6364,-296.355
6365,-293.256
6366,-294.683
6367,-291.109
6368,-293.755
6369,-297.342
6370,-295.745
6371,-295.946
6372,-296.683
6373,-296.479
6374,-294.822
6375,-293.711
6376,-294.722
6377,-290.993
6378,-293.321
6379,-290.49
6380,-294.68
6381,-294.742
6382,-289.934
6383,-290.148
6384,-292.183
6385,-296.067
6386,-295.147
6387,-296.118
6388,-293.921
6389,-296.594
6390,-299.535
6391,-302.944
6392,-298.43
6393,-294.667
6394,-290.248
6395,-287.804
6396,-286.835
6397,-282.285
6398,-277.915
6399,-278.669
6400,-277.532
6401,-273.797
6402,-273.981
6403,-272.258
6404,-271.045
6405,-274.814
6406,-276.082
6407,-272.378
6408,-269.891
6409,-273.579
6410,-271.699
6411,-275.975
6412,-280.627
6413,-285.239
6414,-283.521
6415,-284.39
6416,-286.546
6417,-286.233
6418,-284.027
6419,-281.446
6420,-281.936
6421,-286.62
6422,-286.806
6423,-284.506
6424,-279.515
6425,-277.214
6426,-281.998
6427,-280.966
6428,-278.211
6429,-273.345
6430,-270.49
6431,-273.005
6432,-274.267
6433,-272.506
6434,-277.071
6435,-274.985
6436,-278.78
6437,-282.077
6438,-278.563
6439,-283.078
6440,-284.1
6441,-284.526
6442,-288.223
6443,-286.593
6444,-285.759
6445,-283.344
6446,-279.774
6447,-280.541
6448,-282.371
6449,-281.608
6450,-285.686
6451,-285.548
6452,-282.769
6453,-284.917
6454,-282.026
6455,-277.458
6456,-277.098
6457,-275.358
6458,-277.666
6459,-276.969
6460,-274.322
6461,-269.69
6462,-268.632
6463,-272.736
6464,-269.047
6465,-270.206
6466,-267.393
6467,-263.913
6468,-263.147
6469,-262.545
6470,-263.635
6471,-261.881
6472,-265.41
6473,-267.3
6474,-263.423
6475,-266.763
6476,-261.802
6477,-263.031
6478,-261.824
6479,-262.816
6480,-261.167
6481,-264.173
6482,-268.219
6483,-263.583
6484,-261.92
6485,-257.129
6486,-261.812
6487,-257.226
6488,-256.601
6489,-256.8
6490,-255.804
6491,-251.788
6492,-254.507
6493,-250.479
6494,-254.05
6495,-254.888
6496,-257.471
6497,-257.954
6498,-261.116
6499,-259.993
6500,-262.754
6501,-260.508
6502,-265.098
6503,-268.537
6504,-267.231
6505,-262.26
6506,-263.416
6507,-260.921
6508,-257.118
6509,-258.707
6510,-255.138
6511,-257.862
6512,-253.585
6513,-251.294
6514,-255.085
6515,-250.913
6516,-246.325
6517,-242.464
6518,-239.132
6519,-240.382
6520,-240.999
6521,-239.483
6522,-241.912
6523,-243.027
6524,-240.148
6525,-237.638
6526,-236.164
6527,-234.332
6528,-230.043
6529,-232.889
6530,-229.631
6531,-231.015
6532,-227.262
6533,-226.187
6534,-229.936
6535,-226.266
6536,-227.475
6537,-224.009
6538,-221.157
6539,-220.995
6540,-219.059
6541,-220.003
6542,-215.18
6543,-219.699
6544,-215.284
6545,-216.167
6546,-215.684
6547,-218.886
6548,-216.65
6549,-212.083
6550,-215.912
6551,-215.897
6552,-214.215
6553,-215.374
6554,-218.527
6555,-214.399
6556,-211.097
6557,-206.103
6558,-202.786
6559,-202.938
6560,-205.441
6561,-202.946
6562,-207.705
6563,-208.302
6564,-208.787
6565,-207.995
6566,-209.903
6567,-205.702
6568,-202.711
6569,-201.786
6570,-201.001
6571,-204.601
6572,-205.525
6573,-210.329
6574,-206.562
6575,-204.349
6576,-208.998
6577,-206.709
6578,-204.755
6579,-203.153
6580,-198.4
6581,-194.789
6582,-189.996
6583,-187.518
6584,-185.98
6585,-188.19
6586,-187.235
6587,-185.368
6588,-182.998
6589,-187.732
6590,-192.526
6591,-189.902
6592,-186.118
6593,-184.047
6594,-183.248
6595,-181.091
6596,-184.982
6597,-188.539
6598,-189.588
6599,-191.945
6600,-190.512
6601,-193.172
6602,-190.474
6603,-187.669
6604,-188.862
6605,-184.286
6606,-179.556
6607,-174.936
6608,-178.18
6609,-181.486
6610,-186.337
6611,-184.862
6612,-185.157
6613,-183.835
6614,-187.923
6615,-192.92
6616,-191.156
6617,-186.675
6618,-191.155
6619,-194.089
6620,-193.331
6621,-197.806
6622,-196.974
6623,-195.864
6624,-197.53
6625,-200.914
6626,-197.08
6627,-199.746
6628,-200.112
6629,-200.132
6630,-196.779
6631,-192.821
6632,-194.315
6633,-193.134
6634,-188.88
6635,-187.789
6636,-188.961
6637,-186.745
6638,-189.079
6639,-192.239
6640,-192.893
6641,-190.464
6642,-192.103
6643,-194.432
6644,-192.747
6645,-196.348
6646,-198.552
6647,-195.536
6648,-199.356
6649,-201.638
6650,-202.172
6651,-198.768
6652,-202.065
6653,-198.842
6654,-196.325
6655,-200.365
6656,-200.29
6657,-202.024
6658,-206.031
6659,-209.119
6660,-209.524
6661,-207.732
6662,-205.869
6663,-201.265
6664,-196.804
6665,-193.882
6666,-196.975
6667,-196.54
6668,-199.717
6669,-199.639
6670,-199.276
6671,-196.326
6672,-197.449
6673,-195.124
6674,-190.554
6675,-189.25
6676,-191.423
6677,-187.943
6678,-192.343
6679,-194.772
6680,-191.637
6681,-190.963
6682,-194.747
6683,-196.89
6684,-198.471
6685,-201.322
6686,-203.701
6687,-204.913
6688,-207.13
6689,-206.773
6690,-203.139
6691,-204.857
6692,-200.184
6693,-198.19
6694,-196.099
6695,-192.115
6696,-188.902
6697,-187.319
6698,-188.168
6699,-186.3
6700,-183.409
6701,-182.573
6702,-183.84
6703,-188.677
6704,-185.934
6705,-189.876
6706,-192.758
6707,-192.809
6708,-193.498
6709,-197.154
6710,-199.086
6711,-201.631
6712,-200.326
6713,-199.303
6714,-202.676
6715,-200.621
6716,-201.146
6717,-201.102
6718,-200.421
6719,-201.698
6720,-203.782
6721,-207.765
6722,-210.631
6723,-209.549
6724,-211.796
6725,-211.36
6726,-213.101
6727,-214.564
6728,-213.987
6729,-217.497
6730,-212.681
6731,-208
6732,-210.502
6733,-215.037
6734,-210.57
6735,-211.247
6736,-211.17
6737,-215.369
6738,-213.983
6739,-218.184
6740,-222.035
6741,-217.747
6742,-218.775
6743,-215.51
6744,-217.659
6745,-217.448
6746,-217.882
6747,-215.433
6748,-215.153
6749,-214.658
6750,-213.411
6751,-215.997
6752,-218.53
6753,-218.715
6754,-215.166
6755,-210.454
6756,-211.42
6757,-207.634
6758,-208.774
6759,-206.253
6760,-205.496
6761,-206.442
6762,-205.175
6763,-205.105
6764,-209.353
6765,-205.043
6766,-205.465
6767,-207.706
6768,-209.504
6769,-207.943
6770,-211.03
6771,-210.079
6772,-208.628
6773,-213.104
6774,-214.348
6775,-218.321
6776,-219.998
6777,-216.026
6778,-218.31
6779,-213.533
6780,-208.534
6781,-209.717
6782,-208.729
6783,-206.828
6784,-202.768
6785,-204.112
6786,-205.427
6787,-206.974
6788,-207.485
6789,-205.746
6790,-202.878
6791,-200.058
6792,-197.561
6793,-197.691
6794,-201.196
6795,-197.106
6796,-196.903
6797,-194.288
6798,-195.523
6799,-195.483
6800,-197.481
6801,-195.845
6802,-194.137
6803,-191.011
6804,-192.629
6805,-194.635
6806,-194.696
6807,-190.904
6808,-194.233
6809,-195.892
6810,-195.59
